38947412,28.0,0.0136115550994873,20
90232733,53.0,0.0023403167724609,20
132610214,76.0,0.0039508342742919,20
99025732,17.0,0.0014824867248535,20
170335292,14.0,0.0021746158599853,20
81995646,42.0,0.0032329559326171,20
70091149,20.0,0.0027031898498535,20
14445047,37.0,0.014739990234375,20
94094158,12.0,0.0023601055145263,20
169660176,30.0,0.0019965171813964,20
116657336,21.0,0.0028057098388671,20
131336585,21.0,0.0020241737365722,20
138078344,13.0,0.004141092300415,20
71472376,33.0,0.0152697563171386,20
60142556,26.0,0.0031840801239013,20
80324994,28.0,0.0023400783538818,20
38966257,48.0,0.0043339729309082,20
178473254,27.0,0.0037496089935302,20
148287081,25.0,0.002110481262207,20
62459704,11.0,0.0015058517456054,20
163339529,83.0,0.0171675682067871,20
8640893,23.0,0.0024387836456298,20
100173774,25.0,0.0025880336761474,20
123487508,18.0,0.0045433044433593,20
103699371,32.0,0.0014445781707763,20
62020432,13.0,0.0016148090362548,20
118514655,17.0,0.0023090839385986,20
130359518,79.0,0.0041465759277343,20
48214546,16.0,0.0012948513031005,20
199780387,25.0,0.0025458335876464,20
156394624,39.0,0.0029881000518798,20
12699791,15.0,0.0017926692962646,20
33369946,28.0,0.0016865730285644,20
37097053,20.0,0.0014703273773193,20
93432868,12.0,0.0017311573028564,20
173040179,11.0,0.0132341384887695,20
84972339,13.0,0.0011470317840576,20
43865068,27.0,0.0023362636566162,20
76820402,14.0,0.0025866031646728,20
83689894,53.0,0.0021455287933349,20
25919628,19.0,0.0012595653533935,20
196576478,51.0,0.0029928684234619,20
72708036,20.0,0.003300666809082,20
80883533,57.0,0.0036652088165283,20
93673167,21.0,0.0027930736541748,20
106231026,16.0,0.0024027824401855,20
192844016,11.0,0.0026516914367675,20
106104865,22.0,0.0026743412017822,20
113109924,46.0,0.0151233673095703,20
131055542,12.0,0.0030937194824218,20
145699215,20.0,0.0025649070739746,20
151347056,14.0,0.0027580261230468,20
14541188,13.0,0.0024802684783935,20
75040070,22.0,0.0028440952301025,20
176014872,23.0,0.0020689964294433,20
22797330,42.0,0.0051469802856445,20
132255747,37.0,0.0048232078552246,20
42726044,13.0,0.0018422603607177,20
44799207,65.0,0.0037980079650878,20
31631716,18.0,0.0015132427215576,20
68321011,15.0,0.0021483898162841,20
144370628,60.0,0.00258469581604,20
104447757,45.0,0.0028760433197021,20
8439105,13.0,0.0023112297058105,20
151531019,112.0,0.0072312355041503,20
526063,15.0,0.0018002986907958,20
142428097,64.0,0.0038340091705322,20
74158964,28.0,0.0028469562530517,20
29332577,51.0,0.0042660236358642,20
4844064,92.0,0.0149590969085693,20
135642278,18.0,0.0016803741455078,20
65471699,11.0,0.0012931823730468,20
66300144,14.0,0.0018081665039062,20
110625941,28.0,0.0024645328521728,20
146987897,49.0,0.0047435760498046,20
80214807,17.0,0.0017473697662353,20
68483971,20.0,0.0141339302062988,20
108348802,15.0,0.0022339820861816,20
75720680,12.0,0.0016944408416748,20
74479774,24.0,0.0022356510162353,20
195493747,19.0,0.0013394355773925,20
156911777,12.0,0.002094030380249,20
119683397,18.0,0.0019981861114501,20
52864737,40.0,0.0128171443939208,20
130914820,24.0,0.001880407333374,20
6235100,43.0,0.0034317970275878,20
199914601,11.0,0.0017838478088378,20
155541144,15.0,0.0023369789123535,20
116986846,22.0,0.0034539699554443,20
142778107,59.0,0.004408836364746,20
135000036,28.0,0.002378225326538,20
178156145,23.0,0.0150294303894042,20
160768982,79.0,0.0042691230773925,20
30016645,17.0,0.0038537979125976,20
91068891,14.0,0.0026638507843017,20
137615826,45.0,0.0044136047363281,20
165060881,11.0,0.0016021728515625,20
146398851,11.0,0.0024170875549316,20
13419766,19.0,0.0021018981933593,20
90405191,22.0,0.0017001628875732,20
