130993733,15.5,0.0030858516693115,21
30589838,15.5,0.0011675357818603,21
145339969,14.0,0.0044188499450683,21
12108473,13.0,0.0030488967895507,21
19173448,11.0,0.0030856132507324,21
175193812,15.5,0.0028979778289794,21
45008665,13.0,0.0024292469024658,21
68785625,11.0,0.0016710758209228,21
169374531,18.0,0.0136394500732421,21
161887973,13.5,0.0034959316253662,21
142743866,13.0,0.0024969577789306,21
61072345,18.0,0.0018291473388671,21
41580518,15.5,0.0030665397644042,21
59771162,11.0,0.002659797668457,21
25257681,12.5,0.0018832683563232,21
106275918,12.0,0.0019574165344238,21
143192480,14.0,0.0018305778503417,21
113919703,12.5,0.0143883228302001,21
15390543,11.5,0.0134351253509521,21
89514377,17.0,0.0032286643981933,21
196154045,15.0,0.0038013458251953,21
172188777,18.0,0.0026640892028808,21
91116262,13.0,0.0027740001678466,21
102896952,11.0,0.0035035610198974,21
70062134,20.0,0.0022346973419189,21
137895499,10.5,0.0021054744720458,21
67748482,13.5,0.0020570755004882,21
41567857,15.5,0.0016925334930419,21
183123591,12.0,0.0021557807922363,21
49976830,14.5,0.0014209747314453,21
83514994,13.5,0.0019075870513916,21
73016504,13.0,0.0023407936096191,21
181626756,12.0,0.0021452903747558,21
32545914,15.0,0.0027937889099121,21
96667845,16.0,0.0018222332000732,21
13523358,14.5,0.0028884410858154,21
94689531,11.0,0.0027596950531005,21
74408330,16.0,0.0020971298217773,21
79938726,13.0,0.0025496482849121,21
194504156,19.0,0.0023989677429199,21
19432255,11.0,0.0024082660675048,21
98405058,12.5,0.0026435852050781,21
153860797,11.5,0.0019676685333251,21
123606518,15.0,0.0020990371704101,21
100834571,13.0,0.0020942687988281,21
144124480,12.5,0.0034153461456298,21
19038857,12.5,0.0026695728302001,21
198033552,11.0,0.0016431808471679,21
139233762,17.0,0.0023822784423828,21
131461841,15.5,0.002375841140747,21
78038433,15.5,0.0023801326751708,21
82120987,12.5,0.0031251907348632,21
763023,12.0,0.0015294551849365,21
14683033,13.0,0.002953290939331,21
183032838,12.5,0.0030744075775146,21
25965958,14.0,0.0022633075714111,21
198639700,12.5,0.0021812915802001,21
46954459,12.0,0.0024151802062988,21
129204149,12.0,0.002371072769165,21
22624608,15.5,0.0017850399017333,21
74381199,14.5,0.002434492111206,21
21940320,12.5,0.0023486614227294,21
97233751,23.0,0.0031421184539794,21
199539468,11.0,0.0015873908996582,21
192638343,13.0,0.001965045928955,21
196386635,13.0,0.002589464187622,21
52146879,17.5,0.0026361942291259,21
181111640,13.5,0.0023310184478759,21
100893473,11.0,0.0016067028045654,21
24009615,17.5,0.0028774738311767,21
116502297,17.0,0.0025470256805419,21
37065396,11.5,0.0027108192443847,21
134826194,19.0,0.0031013488769531,21
134686046,21.5,0.0020492076873779,21
106179491,17.5,0.002138614654541,21
171815494,13.0,0.0015621185302734,21
43594336,17.0,0.0020651817321777,21
146639393,18.0,0.0022821426391601,21
111744537,16.0,0.0027189254760742,21
140156793,13.0,0.0023090839385986,21
141747614,15.5,0.0028679370880126,21
111547286,20.0,0.0020093917846679,21
134125112,14.0,0.0028197765350341,21
198216255,11.0,0.0017857551574707,21
65197569,12.0,0.0029397010803222,21
32261808,18.0,0.0022830963134765,21
56090023,20.5,0.0019125938415527,21
133338725,11.0,0.0012023448944091,21
139952154,13.5,0.0016646385192871,21
43564181,17.0,0.0026028156280517,21
187475950,15.5,0.0021729469299316,21
85570693,16.0,0.0014598369598388,21
77507733,11.0,0.0015206336975097,21
90807833,12.0,0.0021359920501708,21
141581514,12.5,0.0020539760589599,21
49926043,13.0,0.0017566680908203,21
5392540,16.0,0.0013842582702636,21
131296093,14.0,0.0016231536865234,21
154668612,15.0,0.0029730796813964,21
147059420,11.0,0.0012030601501464,21
